altitude	pente	distance_horizontale_hydro	distance_verticale_hydro	distance_horizontale_route	ombrage_0900	ombrage_1200	ombrage_1500	distance_horizontale_depart_feu	zone_A	couvert
2785	23	108	63	3371	164	200	171	6030	1	0
2788	17	124	56	3342	187	208	158	6060	1	0
2788	15	135	66	3313	183	219	174	6090	1	0
2795	15	150	73	3283	180	223	183	6119	1	0
2798	13	170	72	3254	187	223	175	6149	1	0
2801	11	192	88	3225	196	225	167	6179	1	0
2801	9	212	88	3195	203	226	161	6209	1	0
2804	8	234	105	3166	212	224	149	6239	1	0
2801	8	255	92	3138	216	223	144	6269	1	0
2801	7	278	102	3108	211	227	155	6299	1	0
2801	8	297	88	3078	223	223	135	6329	1	0
2795	5	319	92	3049	223	229	141	6358	1	0
2795	3	342	99	3020	211	237	164	6388	1	0
2798	7	366	95	2991	226	226	134	6418	1	0
2791	12	391	95	2962	230	216	117	6448	1	0
2788	11	417	102	2932	230	218	121	6478	1	0
2781	8	420	114	2903	231	226	128	6508	1	0
2778	1	420	111	2874	219	236	154	6538	1	0
2778	3	420	111	2845	215	234	156	6567	1	0
2778	5	421	111	2816	219	228	146	6597	1	0
2775	6	424	108	2787	224	227	138	6627	1	0
2772	4	430	49	2758	222	231	146	6658	1	0
2772	2	408	49	2729	217	234	154	6687	1	0
2772	6	384	49	2700	227	228	135	6717	1	0
2765	9	361	43	2671	229	223	126	6747	1	0
2762	3	339	39	2642	220	232	148	6777	1	0
2765	4	319	42	2613	213	233	158	6806	1	0
2975	9	30	3	6043	229	221	124	3360	1	0
2972	7	0	0	6013	214	226	149	3389	1	0
2975	9	0	0	5983	203	226	161	3419	1	0
2975	11	30	7	5954	196	225	167	3448	1	0
2978	11	42	10	5924	198	223	164	3478	1	0
2978	10	67	13	5894	210	219	146	3508	1	0
2975	11	85	10	5864	210	218	145	3537	1	0
2975	11	96	13	5836	200	220	158	3566	1	0
2978	11	108	19	5805	203	219	153	3597	1	0
2975	14	127	20	5775	213	209	130	3625	1	0
2972	15	150	23	5745	202	209	143	3655	1	0
2972	15	153	27	5716	196	212	153	3684	1	0
2972	13	162	28	5686	202	214	148	3714	1	0
2972	13	175	27	5656	208	213	141	3743	1	0
2968	14	180	23	5626	213	211	130	3774	1	0
2965	13	180	23	5597	207	214	143	3803	1	0
2933	10	150	13	5329	213	219	144	4070	1	0
2929	11	150	10	5299	216	215	134	4099	1	0
2926	15	150	13	5269	223	206	112	4128	1	0
2919	14	150	10	5240	226	209	114	4158	1	0
2781	33	67	39	3466	130	180	179	5943	1	0
2791	29	86	52	3436	150	184	164	5973	1	0
2791	25	108	65	3407	165	191	159	6003	1	0
2798	20	127	66	3378	180	203	158	6033	1	0
2795	15	150	73	3348	200	209	144	6063	1	0
2795	16	162	63	3319	183	218	173	6093	1	0
2801	16	175	79	3290	179	218	177	6122	1	0
2804	13	192	82	3260	191	221	168	6152	1	0
2808	10	212	82	3231	203	224	160	6182	1	0
2808	7	234	95	3202	210	228	155	6212	1	0
2808	5	255	95	3173	219	228	146	6242	1	0
2804	5	277	105	3144	219	229	147	6272	1	0
2804	6	297	95	3114	210	230	159	6302	1	0
2804	10	319	105	3085	224	219	128	6331	1	0
2795	8	339	82	3056	223	222	134	6361	1	0
2798	5	361	95	3027	210	233	161	6391	1	0
2798	7	384	102	2998	231	227	129	6421	1	0
2791	10	408	88	2969	238	226	119	6451	1	0
2788	11	433	92	2940	239	226	116	6482	1	0
2778	9	450	92	2910	236	229	124	6511	1	0
2778	1	450	111	2881	217	239	159	6540	1	0
2781	1	450	114	2852	215	239	161	6570	1	0
2781	3	451	114	2823	224	234	146	6600	1	0
2778	5	454	111	2794	226	231	141	6630	1	0
2775	5	450	52	2765	216	230	151	6660	1	0
2775	5	426	53	2736	219	229	146	6690	1	0
2772	6	404	49	2707	226	228	136	6720	1	0
2772	8	382	49	2679	230	226	129	6749	1	0
2766	5	361	42	2650	224	230	142	6779	1	0
2991	10	60	13	6106	225	219	127	3307	1	0
2985	13	30	7	6076	228	211	116	3336	1	0
2978	11	0	0	6047	222	216	127	3365	1	0
2975	8	1	0	6017	208	225	155	3395	1	0
2978	8	30	6	5987	205	228	162	3424	1	0
2978	8	42	3	5957	200	231	171	3454	1	0
2985	8	67	17	5928	201	230	168	3483	1	0
2982	10	85	14	5898	209	221	149	3513	1	0
2982	12	108	17	5868	204	218	150	3542	1	0
2982	12	124	17	5838	201	219	155	3572	1	0
2978	12	170	23	5749	205	215	147	3660	1	0
2982	12	182	33	5719	204	218	150	3690	1	0
2932	13	180	14	5274	235	215	110	4133	1	0
2922	13	180	9	5244	237	216	107	4163	1	0
2798	31	85	40	3472	136	181	175	5947	1	0
2808	27	108	66	3443	159	185	157	5977	1	0
2804	23	127	65	3413	177	190	145	6006	1	0
2808	19	150	82	3384	193	199	140	6036	1	0
2801	17	170	69	3355	201	204	137	6066	1	0
2804	17	190	82	3326	180	215	172	6096	1	0
2811	14	201	79	3297	190	220	170	6126	1	0
2811	9	216	89	3267	203	224	160	6155	1	0
2811	6	234	89	3238	214	228	151	6185	1	0
2808	4	255	82	3209	219	230	148	6215	1	0
2808	5	277	95	3180	222	229	143	6245	1	0
2805	4	297	91	3151	219	231	150	6275	1	0
2808	4	319	109	3121	210	235	163	6305	1	0
2809	9	339	99	3092	229	223	127	6334	1	0
2801	8	361	102	3063	229	226	130	6364	1	0
2801	1	382	88	3034	221	236	151	6394	1	0
2798	10	404	95	3005	237	227	121	6424	1	0
2788	10	426	92	2976	236	225	119	6454	1	0
2785	10	450	82	2947	236	223	119	6484	1	0
2778	8	474	82	2918	230	226	129	6514	1	0
2778	1	480	92	2889	218	236	157	6543	1	0
2778	2	481	111	2860	221	239	154	6573	1	0
2778	5	481	111	2831	227	239	146	6603	1	0
2776	4	474	40	2803	223	239	151	6633	1	0
2778	1	450	43	2773	217	239	160	6663	1	0
2778	4	426	47	2744	226	233	141	6693	1	0
2772	6	402	41	2716	230	230	134	6722	1	0
2768	6	376	38	2687	229	230	135	6752	1	0
2811	23	67	56	3537	155	209	190	5891	1	0
2811	26	85	39	3508	169	189	152	5920	1	0
2814	27	109	59	3479	152	192	174	5950	1	0
2821	22	127	63	3449	178	197	153	5980	1	0
2818	18	150	76	3420	196	200	137	6010	1	0
2818	17	170	79	3391	202	202	132	6040	1	0
2811	17	192	85	3362	200	203	136	6069	1	0
2814	15	212	82	3333	189	214	163	6099	1	0
2814	10	229	92	3303	203	222	157	6129	1	0
2814	7	242	82	3274	211	226	152	6159	1	0
2814	8	258	92	3246	217	225	144	6189	1	0
2811	7	277	89	3216	218	225	144	6218	1	0
2811	7	297	85	3187	220	226	142	6248	1	0
2808	4	319	95	3158	220	230	146	6278	1	0
2808	1	339	95	3129	215	237	160	6308	1	0
2809	9	361	109	3100	233	227	127	6338	1	0
2799	9	383	89	3071	234	227	124	6367	1	0
2798	3	404	99	3042	225	236	146	6397	1	0
2795	7	424	82	3013	230	228	130	6427	1	0
2791	9	446	88	2984	228	221	126	6457	1	0
2788	11	469	92	2955	226	216	123	6487	1	0
2781	10	492	78	2926	219	218	134	6517	1	0
2781	8	510	85	2897	215	222	144	6546	1	0
2778	7	510	35	2868	226	226	134	6576	1	0
2775	2	484	40	2839	222	234	149	6606	1	0
2775	1	458	40	2810	217	236	156	6636	1	0
2776	1	433	40	2782	220	239	154	6666	1	0
2775	4	408	40	2753	227	236	144	6696	1	0
2773	5	384	42	2724	227	232	140	6726	1	0
2772	5	361	41	2695	221	229	143	6755	1	0
2788	25	42	26	3602	143	215	208	5835	1	0
2798	26	67	46	3573	139	229	225	5864	1	0
2818	21	85	50	3544	157	233	214	5894	1	0
2821	16	108	66	3515	178	223	183	5924	1	0
2827	19	127	55	3485	172	213	179	5954	1	0
2831	15	150	76	3456	199	209	146	5983	1	0
2824	14	170	66	3427	211	209	132	6013	1	0
2824	13	192	82	3398	208	211	138	6043	1	0
2821	13	212	82	3369	208	211	138	6073	1	0
2821	11	234	95	3340	204	220	153	6103	1	0
2822	9	255	89	3311	212	223	147	6133	1	0
2818	7	268	96	3282	216	225	145	6162	1	0
2818	6	283	86	3252	224	227	138	6192	1	0
2814	4	300	92	3223	226	231	141	6222	1	0
2814	4	319	92	3194	226	233	141	6252	1	0
2809	5	339	82	3165	226	233	141	6281	1	0
2808	1	361	95	3136	221	238	153	6311	1	0
2801	9	404	102	3078	233	226	125	6371	1	0
2798	3	424	89	3050	220	232	149	6401	1	0
2798	5	446	99	3021	219	228	145	6430	1	0
2795	9	467	82	2992	226	221	129	6460	1	0
2791	9	488	88	2963	226	221	129	6490	1	0
2788	8	511	92	2934	219	223	139	6520	1	0
2788	8	524	45	2905	225	223	132	6550	1	0
2781	10	497	38	2876	231	221	122	6581	1	0
2775	4	470	32	2848	216	232	153	6609	1	0
2782	4	443	46	2819	214	232	156	6639	1	0
2775	5	417	40	2790	221	229	143	6669	1	0
2776	4	391	40	2761	221	231	146	6699	1	0
2772	4	366	37	2733	221	231	146	6729	1	0
2772	5	342	41	2704	216	231	154	6758	1	0
2788	28	42	26	3667	147	190	175	5779	1	0
2791	24	60	39	3638	163	195	166	5809	1	0
2795	20	67	41	3609	168	215	184	5838	1	0
2801	19	85	39	3580	162	232	209	5868	1	0
2814	20	108	62	3551	163	242	216	5898	1	0
2827	15	127	59	3522	182	245	202	5928	1	0
2834	10	150	79	3493	193	243	189	5957	1	0
2837	4	170	65	3463	215	232	154	5988	1	0
2831	9	192	76	3435	220	221	136	6017	1	0
2831	8	212	73	3405	218	222	140	6047	1	0
2827	8	234	85	3376	221	223	137	6076	1	0
2824	5	255	85	3348	219	228	146	6106	1	0
2824	4	277	98	3318	223	231	143	6136	1	0
2821	4	295	89	3289	223	231	143	6167	1	0
2818	8	309	96	3260	230	226	129	6196	1	0
2811	6	324	79	3231	229	230	135	6225	1	0
2811	6	342	89	3202	229	233	138	6255	1	0
2808	7	361	86	3173	232	234	135	6285	1	0
2808	6	382	82	3144	228	241	147	6315	1	0
2804	7	404	91	3115	231	237	138	6344	1	0
2801	5	424	88	3087	229	233	138	6374	1	0
2798	2	446	99	3058	217	234	154	6404	1	0
2801	3	467	92	3029	219	233	151	6434	1	0
2798	8	488	99	3000	229	223	127	6464	1	0
2791	8	509	78	2971	229	225	129	6493	1	0
2791	6	531	88	2943	229	230	136	6523	1	0
2785	8	510	42	2914	234	229	127	6553	1	0
2781	7	485	38	2885	231	227	129	6583	1	0
2778	4	457	35	2856	212	234	159	6613	1	0
2781	5	430	38	2828	213	231	156	6642	1	0
2778	6	402	43	2799	222	226	139	6672	1	0
2778	5	376	43	2770	221	229	143	6702	1	0
2776	4	350	40	2742	219	230	148	6732	1	0
2776	4	324	40	2713	216	232	154	6762	1	0
2775	5	300	44	2685	227	230	139	6792	1	0
2791	28	61	33	3704	146	189	175	5754	1	0
2801	26	67	39	3674	152	194	175	5783	1	0
2804	24	85	42	3645	168	192	157	5813	1	0
2804	23	95	52	3616	171	196	159	5842	1	0
2808	20	108	53	3587	169	211	179	5872	1	0
2814	15	127	52	3558	176	231	195	5902	1	0
2821	12	150	69	3529	190	245	194	5932	1	0
2827	12	170	59	3500	195	249	191	5961	1	0
2834	5	192	79	3471	214	244	169	5991	1	0
2834	3	212	62	3442	224	234	146	6021	1	0
2831	5	234	77	3413	227	230	137	6050	1	0
2827	5	255	69	3384	224	229	141	6080	1	0
2827	5	277	85	3355	221	228	143	6110	1	0
2821	8	297	82	3326	226	226	134	6140	1	0
2821	3	319	95	3297	220	232	149	6170	1	0
2821	8	335	89	3268	223	223	135	6199	1	0
2814	10	350	92	3239	221	218	131	6229	1	0
2814	10	366	82	3210	227	218	124	6259	1	0
2804	10	384	82	3181	235	223	120	6289	1	0
2801	6	404	79	3152	230	236	139	6318	1	0
2801	4	424	75	3124	226	239	148	6348	1	0
2801	0	446	88	3095	218	238	156	6378	1	0
2801	4	467	88	3066	213	233	158	6408	1	0
2801	4	488	102	3037	219	230	148	6437	1	0
2798	8	509	89	3009	228	224	129	6467	1	0
2788	8	524	45	2951	232	227	128	6527	1	0
2785	6	498	43	2922	227	228	135	6558	1	0
2781	7	470	38	2894	221	224	140	6586	1	0
2781	6	443	38	2865	209	230	159	6616	1	0
2785	4	417	42	2837	218	231	150	6646	1	0
2781	6	390	38	2808	228	230	136	6677	1	0
2778	4	362	43	2780	226	233	141	6706	1	0
2775	1	335	40	2751	221	236	151	6735	1	0
2778	3	309	43	2723	223	236	149	6765	1	0
2870	6	30	3	5090	230	234	138	4366	1	0
2867	2	0	0	5061	222	234	149	4395	1	0
2867	9	0	0	5031	202	230	167	4425	1	0
2801	27	60	39	3769	153	190	169	5698	1	0
2804	29	68	39	3740	153	181	158	5728	1	0
2808	30	85	36	3711	146	182	166	5757	1	0
2814	28	95	56	3682	149	185	168	5787	1	0
2818	28	108	56	3654	159	183	154	5817	1	0
2821	27	124	59	3624	166	181	145	5846	1	0
2821	24	134	69	3594	172	191	152	5876	1	0
2824	18	150	69	3565	184	208	161	5906	1	0
2824	12	170	62	3536	194	223	168	5936	1	0
2827	11	192	75	3507	189	234	185	5965	1	0
2834	5	212	66	3479	207	236	168	5995	1	0
2831	2	234	76	3449	220	235	151	6025	1	0
2834	5	255	62	3421	227	230	137	6054	1	0
2827	4	277	72	3392	223	232	145	6084	1	0
2831	4	297	73	3363	218	231	151	6114	1	0
2827	9	319	85	3334	227	221	127	6144	1	0
2821	4	339	82	3305	221	231	146	6173	1	0
2825	3	361	99	3276	220	232	149	6203	1	0
2821	7	376	89	3247	221	225	139	6233	1	0
2818	13	391	96	3218	228	213	117	6263	1	0
2808	15	408	76	3190	228	207	110	6292	1	0
2804	11	426	82	3162	223	216	126	6322	1	0
2798	5	446	76	3132	222	228	142	6352	1	0
2801	4	467	75	3103	207	238	170	6382	1	0
2804	6	488	91	3075	209	234	163	6411	1	0
2804	5	509	91	3046	224	228	140	6441	1	0
2801	9	531	102	3017	234	227	125	6471	1	0
2795	10	541	52	2989	237	226	119	6501	1	0
2788	6	513	45	2960	227	228	136	6530	1	0
2788	5	485	45	2932	220	228	145	6561	1	0
2788	6	457	45	2903	224	227	139	6590	1	0
2785	1	430	42	2875	221	236	151	6620	1	0
2785	5	402	42	2846	228	236	142	6650	1	0
2779	7	376	35	2818	234	233	134	6679	1	0
2778	4	350	35	2789	227	236	144	6710	1	0
2880	9	60	10	5155	234	227	124	4313	1	0
2873	9	30	3	5125	234	227	124	4342	1	0
2870	3	1	0	5096	220	232	149	4371	1	0
2870	7	0	0	5066	205	230	163	4401	1	0
2873	13	30	6	5037	186	227	181	4430	1	0
2804	25	67	39	3805	150	204	189	5673	1	0
2814	27	85	42	3777	145	195	184	5703	1	0
2821	29	95	59	3747	146	182	167	5732	1	0
2824	31	109	59	3718	144	176	161	5762	1	0
2831	29	124	59	3689	150	179	159	5791	1	0
2834	27	134	76	3660	161	184	154	5821	1	0
2837	25	150	75	3631	176	186	141	5851	1	0
2834	22	162	73	3602	187	192	138	5880	1	0
2834	18	175	82	3573	194	201	142	5910	1	0
2831	15	192	76	3544	197	210	149	5940	1	0
2834	12	212	72	3515	192	223	170	5969	1	0
2834	5	255	66	3457	217	228	148	6029	1	0
2834	7	277	79	3429	225	226	135	6059	1	0
2827	4	297	55	3400	222	230	143	6088	1	0
2831	1	319	76	3371	219	235	153	6119	1	0
2827	8	339	69	3342	233	227	127	6148	1	0
2824	5	361	82	3313	228	233	138	6177	1	0
2821	3	382	82	3284	224	238	149	6207	1	0
2821	2	402	95	3257	222	238	151	6237	1	0
2821	7	417	89	3227	228	226	133	6267	1	0
2814	12	433	92	3198	226	213	119	6296	1	0
2811	13	450	79	3170	221	210	122	6326	1	0
2804	12	469	82	3141	223	214	123	6356	1	0
2801	3	488	79	3112	214	235	160	6385	1	0
2809	3	509	82	3084	215	242	164	6415	1	0
2804	8	532	91	3056	234	233	131	6446	1	0
2798	10	552	85	3026	238	230	120	6475	1	0
2791	7	532	48	2998	233	229	129	6504	1	0
2791	3	503	48	2969	221	232	147	6534	1	0
2791	4	474	48	2941	223	231	143	6564	1	0
2785	8	446	42	2912	233	228	129	6594	1	0
2781	6	418	38	2884	231	236	138	6623	1	0
2883	5	67	10	5190	221	243	157	4289	1	0
2880	9	42	7	5160	236	230	124	4319	1	0
2870	6	30	0	5132	228	230	136	4348	1	0
2874	6	0	0	5101	207	231	164	4377	1	0
2873	10	30	3	5073	195	228	172	4407	1	0
2798	25	60	36	3871	145	210	201	5618	1	0
2808	26	67	40	3843	143	206	199	5647	1	0
2818	29	85	43	3813	136	197	195	5677	1	0
2827	31	108	62	3784	131	189	189	5707	1	0
2837	30	124	65	3755	139	183	174	5736	1	0
2844	29	134	82	3726	150	183	162	5766	1	0
2847	22	162	75	3669	179	196	151	5825	1	0
2850	18	175	92	3639	196	200	137	5855	1	0
2844	17	190	82	3610	205	203	131	5885	1	0
2844	15	201	82	3581	203	207	139	5914	1	0
2840	10	234	85	3523	204	222	156	5974	1	0
2840	8	255	78	3494	215	224	146	6003	1	0
2837	7	277	85	3466	218	225	144	6033	1	0
2837	8	297	69	3438	223	222	134	6063	1	0
2831	7	319	76	3408	222	224	137	6092	1	0
2831	5	339	59	3379	219	229	147	6122	1	0
2827	9	361	72	3350	231	223	125	6152	1	0
2821	7	383	64	3322	230	228	132	6182	1	0
2821	3	404	80	3293	224	234	146	6211	1	0
2818	0	424	79	3264	218	238	156	6241	1	0
2821	3	443	95	3236	225	234	145	6271	1	0
2818	8	458	86	3207	231	227	129	6300	1	0
2814	7	474	92	3178	227	226	133	6331	1	0
2811	12	492	79	3151	233	216	113	6360	1	0
2801	7	511	79	3121	232	230	131	6390	1	0
2801	7	531	79	3093	225	244	153	6419	1	0
2801	9	552	75	3064	234	238	134	6449	1	0
2795	6	552	52	3036	232	233	135	6479	1	0
2795	5	524	52	3007	226	231	140	6508	1	0
2791	3	495	48	2979	223	233	146	6538	1	0
2873	5	67	0	5225	228	239	145	4266	1	0
2877	7	42	5	5195	221	246	159	4295	1	0
2877	6	30	4	5166	229	237	142	4325	1	0
2873	3	0	0	5136	215	233	156	4354	1	0
2877	9	0	0	5107	197	231	173	4383	1	0
2880	11	30	7	5077	192	230	177	4413	1	0
2795	18	61	33	3937	176	215	177	5563	1	0
2798	19	67	33	3907	168	218	188	5593	1	0
2808	24	85	36	3878	148	216	206	5622	1	0
2818	26	95	56	3849	142	213	207	5652	1	0
2831	28	108	63	3820	132	207	209	5682	1	0
2844	29	127	69	3792	131	200	202	5711	1	0
2855	25	150	89	3763	155	200	180	5741	1	0
2857	20	162	85	3734	175	206	166	5771	1	0
2857	15	190	93	3676	200	209	144	5830	1	0
2857	14	201	85	3648	211	209	132	5860	1	0
2850	13	216	92	3618	219	211	125	5890	1	0
2850	10	228	88	3589	218	221	138	5920	1	0
2847	8	242	85	3560	219	223	139	5948	1	0
2844	7	258	92	3532	213	226	150	5978	1	0
2844	7	277	89	3503	220	224	140	6008	1	0
2840	6	297	79	3474	222	227	140	6037	1	0
2840	6	319	88	3445	226	227	135	6067	1	0
2834	6	340	66	3417	226	227	136	6097	1	0
2834	4	361	79	3388	221	230	145	6126	1	0
2831	10	382	59	3359	230	221	123	6156	1	0
2824	9	404	70	3331	227	221	127	6186	1	0
2821	5	424	63	3302	221	229	143	6216	1	0
2821	2	446	79	3273	217	234	154	6245	1	0
2821	5	467	82	3245	228	232	138	6275	1	0
2814	7	484	88	3216	232	232	132	6305	1	0
2814	4	499	82	3188	226	234	143	6334	1	0
2811	12	516	89	3159	237	221	113	6364	1	0
2801	11	534	69	3131	235	221	116	6394	1	0
2798	4	553	76	3102	224	233	144	6423	1	0
2795	4	569	73	3074	224	233	144	6453	1	0
2880	5	67	7	5260	229	239	143	4243	1	0
2877	4	42	5	5230	227	234	142	4272	1	0
2873	0	30	0	5201	219	238	156	4302	1	0
2873	4	1	0	5172	208	237	168	4331	1	0
2877	10	0	0	5143	195	229	173	4360	1	0
2880	13	30	7	5113	187	223	176	4390	1	0
2791	19	60	22	4002	168	217	187	5509	1	0
2798	24	67	29	3973	151	208	193	5539	1	0
2801	29	85	33	3944	143	185	173	5568	1	0
2804	30	95	42	3915	144	179	164	5598	1	0
2814	28	108	49	3886	141	196	188	5627	1	0
2827	25	124	55	3858	147	212	201	5657	1	0
2837	26	134	75	3828	143	221	215	5687	1	0
2854	22	150	86	3799	151	228	215	5716	1	0
2863	11	170	88	3771	191	235	184	5746	1	0
2864	7	190	98	3742	202	235	173	5775	1	0
2867	6	202	95	3713	210	230	158	5805	1	0
2863	7	216	101	3684	218	225	143	5835	1	0
2863	8	228	98	3655	223	222	134	5864	1	0
2858	12	242	85	3626	229	216	120	5894	1	0
2850	8	256	93	3598	227	223	131	5923	1	0
2848	5	268	85	3569	222	228	142	5953	1	0
2847	5	283	85	3540	216	230	151	5983	1	0
2847	7	300	95	3511	228	226	133	6012	1	0
2840	6	319	85	3483	229	230	135	6042	1	0
2840	5	339	78	3454	225	231	141	6072	1	0
2834	6	361	82	3425	222	227	140	6101	1	0
2834	6	382	66	3397	217	226	145	6131	1	0
2831	11	404	76	3368	224	219	129	6161	1	0
2827	11	424	55	3340	221	216	128	6190	1	0
2824	10	446	69	3311	218	218	135	6220	1	0
2821	7	467	63	3282	218	225	144	6250	1	0
2821	8	488	79	3255	225	223	132	6280	1	0
2814	8	509	75	3226	223	223	135	6309	1	0
2814	7	525	88	3197	216	225	146	6339	1	0
2811	13	541	79	3169	229	213	115	6368	1	0
3175	9	268	23	6174	220	221	136	977	1	0
3172	10	242	20	6191	218	218	134	983	1	0
3168	9	216	16	6207	220	222	137	990	1	0
3168	7	192	16	6224	230	228	131	997	1	0
3162	11	170	13	6241	238	234	126	1006	1	0
3159	11	150	10	6258	230	244	144	1015	1	0
3159	9	134	10	6275	224	246	155	1025	1	0
3159	7	124	10	6292	225	244	153	1036	1	0
3159	10	120	10	6309	236	237	131	1048	1	0
3152	15	124	4	6326	243	232	115	1060	1	0
2873	6	42	0	5266	224	243	154	4250	1	0
2877	3	30	4	5236	222	240	154	4279	1	0
2873	5	0	0	5207	206	235	168	4308	1	0
2880	13	0	0	5178	185	227	182	4338	1	0
2883	15	30	10	5148	181	221	180	4367	1	0
2890	18	42	13	5119	176	217	179	4396	1	0
2858	25	95	63	4446	154	198	178	5072	1	0
2863	23	108	67	4417	175	193	151	5102	1	0
2792	17	67	19	4039	175	220	184	5485	1	0
2798	19	85	23	4010	167	218	189	5514	1	0
2804	27	95	35	3981	137	212	210	5544	1	0
2831	28	108	62	3952	138	202	199	5573	1	0
2834	23	124	67	3923	171	198	161	5603	1	0
2834	18	134	72	3894	175	213	175	5633	1	0
2837	17	150	72	3865	173	228	194	5662	1	0
2844	18	162	72	3837	168	237	208	5692	1	0
2854	17	175	92	3808	174	245	209	5721	1	0
2860	8	192	92	3779	202	246	183	5751	1	0
2860	6	213	85	3750	205	243	176	5780	1	0
2867	3	228	102	3721	212	238	165	5810	1	0
2863	4	242	91	3692	224	231	143	5839	1	0
2863	6	256	101	3664	228	228	135	5869	1	0
2857	9	268	92	3635	229	222	126	5899	1	0
2854	11	283	82	3606	223	219	129	5928	1	0
2850	9	295	92	3578	216	221	143	5958	1	0
2850	8	309	88	3549	211	224	149	5987	1	0
2847	11	324	85	3520	227	215	120	6017	1	0
2840	9	342	88	3492	227	222	129	6047	1	0
2840	5	361	85	3463	218	229	147	6076	1	0
2840	6	382	78	3434	217	227	147	6106	1	0
2840	7	404	88	3407	215	226	149	6136	1	0
2837	11	424	69	3377	219	219	136	6165	1	0
2834	12	446	79	3349	216	216	135	6195	1	0
2831	12	467	59	3320	216	213	131	6224	1	0
2827	11	488	73	3292	219	215	131	6254	1	0
2824	10	509	66	3264	221	219	132	6284	1	0
2821	9	531	79	3236	220	221	136	6313	1	0
3175	6	390	23	6084	210	230	158	992	1	0
3175	4	362	23	6100	221	230	145	994	1	0
3172	1	335	20	6116	220	238	154	998	1	0
3175	4	309	23	6132	214	243	166	1001	1	0
3178	1	283	26	6149	220	238	154	1006	1	0
3175	7	258	23	6165	230	228	131	1012	1	0
3172	10	234	20	6182	238	228	121	1019	1	0
3165	14	212	16	6199	244	227	109	1026	1	0
3155	16	192	6	6216	245	228	108	1034	1	0
3149	11	175	0	6233	231	244	144	1044	1	0
3152	11	162	3	6250	221	248	159	1054	1	0
3152	13	153	3	6267	228	246	149	1064	1	0
3152	17	150	3	6284	240	237	121	1075	1	0
3142	18	153	-5	6302	243	232	110	1087	1	0
3139	13	162	-8	6319	227	246	148	1100	1	0
2873	9	42	0	5301	234	227	124	4228	1	0
2873	0	30	0	5272	218	238	157	4257	1	0
2873	5	1	0	5242	206	238	171	4286	1	0
2877	12	0	0	5213	186	234	187	4315	1	0
2886	15	30	13	5184	178	228	190	4344	1	0
2890	15	42	10	5154	179	225	185	4374	1	0
2859	22	108	58	4482	158	215	195	5048	1	0
2867	17	124	63	4454	175	220	183	5077	1	0
2870	11	134	76	4424	201	220	157	5107	1	0
2868	13	127	70	4395	222	212	122	5136	1	0
2861	17	108	63	4366	232	203	99	5166	1	0
2852	19	95	54	4337	234	197	89	5195	1	0
2842	20	90	44	4308	232	194	87	5225	1	0
2801	18	60	10	4163	213	198	114	5372	1	0
2796	15	60	13	4134	210	206	129	5402	1	0
2794	13	67	14	4105	204	215	147	5431	1	0
2794	13	85	14	4076	190	220	169	5460	1	0
2799	18	95	26	4047	171	221	189	5490	1	0
2808	20	108	34	4018	162	218	194	5520	1	0
2815	25	124	39	3990	142	218	212	5549	1	0
2827	19	134	58	3960	165	233	207	5579	1	0
2831	1	150	62	3931	216	238	161	5608	1	0
2831	5	162	63	3902	211	243	171	5638	1	0
2837	13	175	75	3874	190	245	194	5667	1	0
2844	15	191	79	3845	182	244	201	5697	1	0
2850	16	201	78	3816	177	243	205	5726	1	0
2860	11	216	98	3787	189	240	190	5757	1	0
2863	8	234	95	3759	198	236	178	5785	1	0
2867	6	255	92	3730	206	234	167	5815	1	0
2867	6	268	102	3701	217	226	145	5844	1	0
2863	9	283	91	3672	220	220	135	5874	1	0
2860	11	309	95	3616	221	216	129	5933	1	0
2854	8	323	82	3586	215	222	144	5963	1	0
2857	8	335	99	3558	211	224	149	5992	1	0
2854	13	350	92	3529	227	211	114	6022	1	0
2844	11	366	82	3501	221	215	127	6052	1	0
2844	9	384	92	3472	215	221	143	6081	1	0
2840	6	404	85	3444	222	227	140	6111	1	0
2841	2	424	78	3416	220	234	150	6140	1	0
2840	4	446	88	3387	224	231	143	6170	1	0
2838	5	467	69	3358	221	229	143	6200	1	0
2837	7	488	82	3330	225	224	134	6229	1	0
2831	10	509	59	3302	232	221	121	6259	1	0
3182	7	403	30	6058	210	228	155	1022	1	0
3178	8	376	26	6075	223	224	136	1024	1	0
3175	6	350	23	6091	228	228	134	1027	1	0
3172	4	324	20	6107	220	243	159	1031	1	0
3175	6	300	23	6124	217	245	164	1036	1	0
3175	10	277	23	6141	237	232	125	1041	1	0
3165	15	255	16	6158	244	226	107	1048	1	0
3159	13	234	10	6174	242	228	112	1055	1	0
3153	12	216	3	6191	238	222	113	1063	1	0
3146	4	201	-1	6208	224	233	144	1072	1	0
3149	4	190	0	6225	226	239	148	1082	1	0
3146	14	182	-1	6243	238	238	128	1092	1	0
3142	18	180	-5	6260	241	236	118	1103	1	0
3136	16	182	-11	6277	240	236	120	1115	1	0
3132	12	190	-15	6295	224	247	154	1127	1	0
3136	12	201	-11	6313	219	249	163	1140	1	0
2880	10	42	0	5337	237	227	120	4206	1	0
2877	7	31	4	5307	224	225	136	4235	1	0
2873	7	0	1	5278	208	227	157	4264	1	0
2877	12	0	0	5249	188	228	180	4293	1	0
2883	16	30	10	5219	175	228	191	4322	1	0
